Destination,Prefix,First Increment,Second Increment,Rate
SRI LANKA - OTHER,9443,30,6,0.1156
SRI LANKA - OTHER,94251,30,6,0.1156
SRI LANKA - OTHER,94810,30,6,0.1156
SRI LANKA - OTHER,94247,30,6,0.1156
SRI LANKA - OTHER,94419,30,6,0.1156
SRI LANKA - OTHER,94258,30,6,0.1156
SRI LANKA - OTHER,94255,30,6,0.1156
SRI LANKA - OTHER,94253,30,6,0.1156
SRI LANKA - OTHER,94337,30,6,0.1156
SRI LANKA - OTHER,94321,30,6,0.1156
SRI LANKA - OTHER,94336,30,6,0.1156
SRI LANKA - OTHER,94323,30,6,0.1156
SRI LANKA - OTHER,94679,30,6,0.1156
SRI LANKA - OTHER,94520,30,6,0.1156
SRI LANKA - OTHER,94459,30,6,0.1156
SRI LANKA - OTHER,94454,30,6,0.1156
SRI LANKA - OTHER,94515,30,6,0.1156
SRI LANKA - OTHER,94470,30,6,0.1156
SRI LANKA - OTHER,94513,30,6,0.1156
SRI LANKA - OTHER,94474,30,6,0.1156
SRI LANKA - OTHER,94673,30,6,0.1156
SRI LANKA - OTHER,94553,30,6,0.1156
SRI LANKA - OTHER,94545,30,6,0.1156
SRI LANKA - OTHER,94528,30,6,0.1156
SRI LANKA - OTHER,94637,30,6,0.1156
SRI LANKA - OTHER,94574,30,6,0.1156
SRI LANKA - OTHER,94601,30,6,0.1156
SRI LANKA - OTHER,9458,30,6,0.1156
SRI LANKA - OTHER,94241,30,6,0.1156
SRI LANKA - OTHER,9485,30,6,0.1156
SRI LANKA - OTHER,9497,30,6,0.1156
SRI LANKA - OTHER,9493,30,6,0.1156
SRI LANKA - OTHER,94384,30,6,0.1156
SRI LANKA - OTHER,94377,30,6,0.1156
SRI LANKA - OTHER,94213,30,6,0.1156
SRI LANKA - OTHER,94238,30,6,0.1156
SRI LANKA - OTHER,94345,30,6,0.1156
SRI LANKA - OTHER,941976,30,6,0.1156
SRI LANKA - OTHER,94256,30,6,0.1156
SRI LANKA - OTHER,94274,30,6,0.1156
SRI LANKA - OTHER,941979,30,6,0.1156
SRI LANKA - OTHER,94473,30,6,0.1156
SRI LANKA - OTHER,94218,30,6,0.1156
SRI LANKA - OTHER,941978,30,6,0.1156
SRI LANKA - OTHER,94266,30,6,0.1156
SRI LANKA - OTHER,94357,30,6,0.1156
SRI LANKA - OTHER,94355,30,6,0.1156
SRI LANKA - OTHER,94214,30,6,0.1156
SRI LANKA - OTHER,94198,30,6,0.1156
SRI LANKA - OTHER,94111,30,6,0.1156
SRI LANKA - OTHER,94194,30,6,0.1156
SRI LANKA - OTHER,94248,30,6,0.1156
SRI LANKA - OTHER,9448,30,6,0.1156
SRI LANKA - OTHER,94338,30,6,0.1156
SRI LANKA - OTHER,94456,30,6,0.1156
SRI LANKA - OTHER,94519,30,6,0.1156
SRI LANKA - OTHER,94450,30,6,0.1156
SRI LANKA - OTHER,94475,30,6,0.1156
SRI LANKA - OTHER,94541,30,6,0.1156
SRI LANKA - OTHER,94526,30,6,0.1156
SRI LANKA - OTHER,94570,30,6,0.1156
SRI LANKA - OTHER,94547,30,6,0.1156
SRI LANKA - OTHER,9462,30,6,0.1156
SRI LANKA - OTHER,94638,30,6,0.1156
SRI LANKA - OTHER,94668,30,6,0.1156
SRI LANKA - OTHER,94118,30,6,0.1156
SRI LANKA - OTHER,94915,30,6,0.1156
SRI LANKA - OTHER,94416,30,6,0.1156
SRI LANKA - OTHER,94199,30,6,0.1156
SRI LANKA - OTHER,9419731,30,6,0.1156
SRI LANKA - OTHER,94636,30,6,0.1156
SRI LANKA - OTHER,94576,30,6,0.1156
SRI LANKA - OTHER,94418,30,6,0.1156
SRI LANKA - OTHER,9492,30,6,0.1156
SRI LANKA - OTHER,94263,30,6,0.1156
SRI LANKA - OTHER,94265,30,6,0.1156
SRI LANKA - OTHER,94639,30,6,0.1156
SRI LANKA - OTHER,94573,30,6,0.1156
SRI LANKA - OTHER,94529,30,6,0.1156
SRI LANKA - OTHER,94527,30,6,0.1156
SRI LANKA - OTHER,94476,30,6,0.1156
SRI LANKA - OTHER,94813,30,6,0.1156
SRI LANKA - OTHER,9480,30,6,0.1156
SRI LANKA - OTHER,94113,30,6,0.1156
SRI LANKA - OTHER,9419732,30,6,0.1156
SRI LANKA - OTHER,94670,30,6,0.1156
SRI LANKA - OTHER,94666,30,6,0.1156
SRI LANKA - OTHER,94664,30,6,0.1156
SRI LANKA - OTHER,94544,30,6,0.1156
SRI LANKA - OTHER,94114,30,6,0.1156
SRI LANKA - OTHER,94193,30,6,0.1156
SRI LANKA - OTHER,9442,30,6,0.1156
SRI LANKA - OTHER,94375,30,6,0.1156
SRI LANKA - OTHER,94115,30,6,0.1156
SRI LANKA - OTHER,94368,30,6,0.1156
SRI LANKA - OTHER,94349,30,6,0.1156
SRI LANKA - OTHER,94346,30,6,0.1156
SRI LANKA - OTHER,9489,30,6,0.1156
SRI LANKA - OTHER,9488,30,6,0.1156
SRI LANKA - OTHER,9486,30,6,0.1156
SRI LANKA - OTHER,9484,30,6,0.1156
SRI LANKA - OTHER,94667,30,6,0.1156
SRI LANKA - OTHER,94656,30,6,0.1156
SRI LANKA - OTHER,94571,30,6,0.1156
SRI LANKA - OTHER,94558,30,6,0.1156
SRI LANKA - OTHER,94555,30,6,0.1156
SRI LANKA - OTHER,94361,30,6,0.1156
SRI LANKA - OTHER,94551,30,6,0.1156
SRI LANKA - OTHER,94360,30,6,0.1156
SRI LANKA - OTHER,94458,30,6,0.1156
SRI LANKA - OTHER,94457,30,6,0.1156
SRI LANKA - OTHER,94455,30,6,0.1156
SRI LANKA - OTHER,94347,30,6,0.1156
SRI LANKA - OTHER,94326,30,6,0.1156
SRI LANKA - OTHER,94324,30,6,0.1156
SRI LANKA - OTHER,94278,30,6,0.1156
SRI LANKA - OTHER,94268,30,6,0.1156
SRI LANKA - OTHER,94259,30,6,0.1156
SRI LANKA - OTHER,9487,30,6,0.1156
SRI LANKA - OTHER,94231,30,6,0.1156
SRI LANKA - OTHER,94411,30,6,0.1156
SRI LANKA - OTHER,94381,30,6,0.1156
SRI LANKA - OTHER,94376,30,6,0.1156
SRI LANKA - OTHER,94237,30,6,0.1156
SRI LANKA - OTHER,94279,30,6,0.1156
SRI LANKA - OTHER,94554,30,6,0.1156
SRI LANKA - OTHER,94453,30,6,0.1156
SRI LANKA - OTHER,94540,30,6,0.1156
SRI LANKA - OTHER,94477,30,6,0.1156
SRI LANKA - OTHER,94471,30,6,0.1156
SRI LANKA - OTHER,94663,30,6,0.1156
SRI LANKA - OTHER,94577,30,6,0.1156
SRI LANKA - OTHER,94651,30,6,0.1156
SRI LANKA - OTHER,94630,30,6,0.1156
SRI LANKA - OTHER,94254,30,6,0.1156
SRI LANKA - OTHER,9419737,30,6,0.1156
SRI LANKA - OTHER,9419735,30,6,0.1156
SRI LANKA - OTHER,94451,30,6,0.1156
SRI LANKA - OTHER,94510,30,6,0.1156
SRI LANKA - OTHER,94335,30,6,0.1156
SRI LANKA - OTHER,94543,30,6,0.1156
SRI LANKA - OTHER,94320,30,6,0.1156
SRI LANKA - OTHER,94313,30,6,0.1156
SRI LANKA - OTHER,94389,30,6,0.1156
SRI LANKA - OTHER,9461,30,6,0.1156
SRI LANKA - OTHER,94559,30,6,0.1156
SRI LANKA - OTHER,94633,30,6,0.1156
SRI LANKA - OTHER,94607,30,6,0.1156
SRI LANKA - OTHER,94331,30,6,0.1156
SRI LANKA - OTHER,94277,30,6,0.1156
SRI LANKA - OTHER,94240,30,6,0.1156
SRI LANKA - OTHER,94516,30,6,0.1156
SRI LANKA - OTHER,9494,30,6,0.1156
SRI LANKA - OTHER,94677,30,6,0.1156
SRI LANKA - OTHER,94919,30,6,0.1156
SRI LANKA - OTHER,9490,30,6,0.1156
SRI LANKA - OTHER,94334,30,6,0.1156
SRI LANKA - OTHER,94654,30,6,0.1156
SRI LANKA - OTHER,9499,30,6,0.1156
SRI LANKA - OTHER,94605,30,6,0.1156
SRI LANKA - OTHER,94665,30,6,0.1156
SRI LANKA - OTHER,9469,30,6,0.1156
SRI LANKA - OTHER,94669,30,6,0.1156
SRI LANKA - OTHER,94675,30,6,0.1156
SRI LANKA - OTHER,94329,30,6,0.1156
SRI LANKA - OTHER,94341,30,6,0.1156
SRI LANKA - OTHER,94676,30,6,0.1156
SRI LANKA - OTHER,94914,30,6,0.1156
SRI LANKA - OTHER,94609,30,6,0.1156
SRI LANKA - OTHER,941970,30,6,0.1156
SRI LANKA - OTHER,94374,30,6,0.1156
SRI LANKA - OTHER,94275,30,6,0.1156
SRI LANKA - OTHER,94631,30,6,0.1156
SRI LANKA - OTHER,94195,30,6,0.1156
SRI LANKA - OTHER,94211,30,6,0.1156
SRI LANKA - OTHER,9468,30,6,0.1156
SRI LANKA - OTHER,941977,30,6,0.1156
SRI LANKA - OTHER,94659,30,6,0.1156
SRI LANKA - OTHER,9496,30,6,0.1156
SRI LANKA - OTHER,94608,30,6,0.1156
SRI LANKA - OTHER,94653,30,6,0.1156
SRI LANKA - OTHER,94116,30,6,0.1156
SRI LANKA - OTHER,94261,30,6,0.1156
SRI LANKA - OTHER,94234,30,6,0.1156
SRI LANKA - OTHER,9419738,30,6,0.1156
SRI LANKA - OTHER,9413,30,6,0.1156
SRI LANKA - OTHER,94383,30,6,0.1156
SRI LANKA - OTHER,94367,30,6,0.1156
SRI LANKA - OTHER,94363,30,6,0.1156
SRI LANKA - OTHER,94117,30,6,0.1156
SRI LANKA - OTHER,94317,30,6,0.1156
SRI LANKA - OTHER,94635,30,6,0.1156
SRI LANKA - OTHER,94310,30,6,0.1156
SRI LANKA - OTHER,94818,30,6,0.1156
SRI LANKA - OTHER,94678,30,6,0.1156
SRI LANKA - OTHER,94260,30,6,0.1156
SRI LANKA - OTHER,9444,30,6,0.1156
SRI LANKA - OTHER,9418,30,6,0.1156
SRI LANKA - OTHER,94246,30,6,0.1156
SRI LANKA - OTHER,94333,30,6,0.1156
SRI LANKA - OTHER,94655,30,6,0.1156
SRI LANKA - OTHER,9464,30,6,0.1156
SRI LANKA - OTHER,94550,30,6,0.1156
SRI LANKA - OTHER,9446,30,6,0.1156
SRI LANKA - OTHER,94514,30,6,0.1156
SRI LANKA - OTHER,94344,30,6,0.1156
SRI LANKA - OTHER,94370,30,6,0.1156
SRI LANKA - OTHER,94410,30,6,0.1156
SRI LANKA - OTHER,9449,30,6,0.1156
SRI LANKA - OTHER,94557,30,6,0.1156
SRI LANKA - OTHER,94579,30,6,0.1156
SRI LANKA - OTHER,94521,30,6,0.1156
SRI LANKA - OTHER,94524,30,6,0.1156
SRI LANKA - OTHER,94364,30,6,0.1156
SRI LANKA - OTHER,94230,30,6,0.1156
SRI LANKA - OTHER,94911,30,6,0.1156
SRI LANKA - OTHER,94546,30,6,0.1156
SRI LANKA - OTHER,94918,30,6,0.1156
SRI LANKA - OTHER,94276,30,6,0.1156
SRI LANKA - OTHER,94417,30,6,0.1156
SRI LANKA - OTHER,94913,30,6,0.1156
SRI LANKA - OTHER,94661,30,6,0.1156
SRI LANKA - OTHER,94604,30,6,0.1156
SRI LANKA - OTHER,9439,30,6,0.1156
SRI LANKA - OTHER,9453,30,6,0.1156
SRI LANKA - OTHER,94318,30,6,0.1156
SRI LANKA - OTHER,94373,30,6,0.1156
SRI LANKA - OTHER,9440,30,6,0.1156
SRI LANKA - OTHER,94271,30,6,0.1156
SRI LANKA - OTHER,94414,30,6,0.1156
SRI LANKA - OTHER,94257,30,6,0.1156
SRI LANKA - OTHER,94216,30,6,0.1156
SRI LANKA - OTHER,94603,30,6,0.1156
SRI LANKA - OTHER,941971,30,6,0.1156
SRI LANKA - OTHER,94343,30,6,0.1156
SRI LANKA - OTHER,94379,30,6,0.1156
SRI LANKA - OTHER,94217,30,6,0.1156
SRI LANKA - OTHER,94250,30,6,0.1156
SRI LANKA - OTHER,94273,30,6,0.1156
SRI LANKA - OTHER,9422,30,6,0.1156
SRI LANKA - OTHER,94315,30,6,0.1156
SRI LANKA - OTHER,94600,30,6,0.1156
SRI LANKA - OTHER,94366,30,6,0.1156
SRI LANKA - OTHER,94311,30,6,0.1156
SRI LANKA - OTHER,94270,30,6,0.1156
SRI LANKA - OTHER,94650,30,6,0.1156
SRI LANKA - PREMIUM,9473,30,6,0.1253
SRI LANKA - PROPER,94,30,6,0.1211
SRI LANKA - SLT,94212,30,6,0.1156
SRI LANKA - SLT,94352,30,6,0.1156
SRI LANKA - SLT,94472,30,6,0.1156
SRI LANKA - SLT,94272,30,6,0.1156
SRI LANKA - SLT,94252,30,6,0.1156
SRI LANKA - SLT,94232,30,6,0.1156
SRI LANKA - SLT,94912,30,6,0.1156
SRI LANKA - SLT,94812,30,6,0.1156
SRI LANKA - SLT,94342,30,6,0.1156
SRI LANKA - SLT,94312,30,6,0.1156
SRI LANKA - SLT,94262,30,6,0.1156
SRI LANKA - SLT,94632,30,6,0.1156
SRI LANKA - SLT,94572,30,6,0.1156
SRI LANKA - SLT,94382,30,6,0.1156
SRI LANKA - SLT,94322,30,6,0.1156
SRI LANKA - SLT,94552,30,6,0.1156
SRI LANKA - SLT,94512,30,6,0.1156
SRI LANKA - SLT,94412,30,6,0.1156
SRI LANKA - SLT,94372,30,6,0.1156
SRI LANKA - SLT,94602,30,6,0.1156
SRI LANKA - SLT,94452,30,6,0.1156
SRI LANKA - SLT,94112,30,6,0.1156
SRI LANKA - SLT,94672,30,6,0.1156
SRI LANKA - SLT,9419733,30,6,0.1156
SRI LANKA - SLT,94652,30,6,0.1156
SRI LANKA - SLT,94662,30,6,0.1156
SRI LANKA - SLT,94242,30,6,0.1156
SRI LANKA - SLT,94542,30,6,0.1156
SRI LANKA - SLT,94332,30,6,0.1156
SRI LANKA - SLT,94362,30,6,0.1156
SRI LANKA - SLT,94522,30,6,0.1156
ST. HELENA - JAMESTOWN,2902,30,6,0.7323
ST. HELENA - PREMIUM,2908,30,6,0.7323
ST. HELENA - PREMIUM,29073,30,6,0.7323
ST. HELENA - PREMIUM,29075,30,6,0.7323
ST. HELENA - PREMIUM,29074,30,6,0.7323
ST. HELENA - PREMIUM,29079,30,6,0.7323
ST. HELENA - PREMIUM,2909,30,6,0.7323
ST. HELENA - PREMIUM,29078,30,6,0.7323
ST. HELENA - PREMIUM,29072,30,6,0.7323
ST. HELENA - PREMIUM,29076,30,6,0.7323
ST. HELENA - PREMIUM,2905,30,6,0.7323
ST. HELENA - PREMIUM,29077,30,6,0.7323
ST. HELENA - PROPER,290,30,6,0.7323
ST. PIERRE AND MIQUELON - MOBILE,50855,30,6,0.2499
ST. PIERRE AND MIQUELON - PROPER,508,30,6,0.2194
SUDAN - KHARTOUM,249187,30,6,0.1274
SUDAN - KHARTOUM,249183,30,6,0.1274
SUDAN - KHARTOUM,249185,30,6,0.1274
SUDAN - KHARTOUM,249186,30,6,0.1275
SUDAN - MOBILE - AREEBA,24992,30,6,0.1272
SUDAN - MOBILE - CDMA,24912,30,6,0.1275
SUDAN - MOBILE - MOBITEL,24991,30,6,0.1268
SUDAN - PREMIUM,2491870,30,6,0.1274
SUDAN - PREMIUM,24917,30,6,0.1275
SUDAN - PROPER,249,30,6,0.1275
SURINAME - FREEPHONE,597800,30,6,0.2306
SURINAME - MOBILE - DIGICEL,59782,30,6,0.2357
SURINAME - MOBILE - DIGICEL,59771,30,6,0.2357
SURINAME - MOBILE - DIGICEL,59781,30,6,0.2357
SURINAME - MOBILE - OTHER CARRIERS,597864,30,6,0.2354
SURINAME - MOBILE - OTHER CARRIERS,597866,30,6,0.2354
SURINAME - MOBILE - OTHER CARRIERS,597862,30,6,0.2354
SURINAME - MOBILE - OTHER CARRIERS,597867,30,6,0.2354
SURINAME - MOBILE - OTHER CARRIERS,597860,30,6,0.2354
SURINAME - MOBILE - OTHER CARRIERS,597868,30,6,0.2354
SURINAME - MOBILE - OTHER CARRIERS,59784,30,6,0.2354
SURINAME - MOBILE - OTHER CARRIERS,59788,30,6,0.2354
SURINAME - MOBILE - OTHER CARRIERS,59783,30,6,0.2354
SURINAME - MOBILE - OTHER CARRIERS,597863,30,6,0.2354
SURINAME - MOBILE - OTHER CARRIERS,59785,30,6,0.2354
SURINAME - MOBILE - OTHER CARRIERS,59789,30,6,0.2354
SURINAME - MOBILE - OTHER CARRIERS,59787,30,6,0.2354
SURINAME - MOBILE - OTHER CARRIERS,597865,30,6,0.2354
SURINAME - MOBILE - OTHER CARRIERS,597861,30,6,0.2354
SURINAME - PARAMARIBO,59754,30,6,0.2287
SURINAME - PARAMARIBO,59755,30,6,0.2287
SURINAME - PARAMARIBO,59758,30,6,0.2287
SURINAME - PARAMARIBO,597597,30,6,0.2287
SURINAME - PARAMARIBO,59756,30,6,0.2287
SURINAME - PARAMARIBO,59753,30,6,0.2287
SURINAME - PARAMARIBO,5974,30,6,0.2287
SURINAME - PARAMARIBO,59752,30,6,0.2287
SURINAME - PREMIUM,597900,30,6,0.2287
SURINAME - PROPER,597,30,6,0.2354
SURINAME - ROAMING,597869,30,6,0.2354
SWAZILAND - MOBILE,2686,30,6,0.2532
SWAZILAND - PROPER,268,30,6,0.0953
SWEDEN - FREEPHONE,4620,30,6,0.1587
SWEDEN - GOTHENBURG,4631,30,6,0.0180
SWEDEN - MALMO,4640,30,6,0.0180
SWEDEN - MOBILE - HI3G,467633,30,6,0.1587
SWEDEN - MOBILE - HI3G,467618,30,6,0.1587
SWEDEN - MOBILE - HI3G,467350,30,6,0.1587
SWEDEN - MOBILE - HI3G,467353,30,6,0.1587
SWEDEN - MOBILE - HI3G,467616,30,6,0.1587
SWEDEN - MOBILE - HI3G,467630,30,6,0.1587
SWEDEN - MOBILE - HI3G,467632,30,6,0.1587
SWEDEN - MOBILE - HI3G,467634,30,6,0.1587
SWEDEN - MOBILE - HI3G,467631,30,6,0.1587
SWEDEN - MOBILE - HI3G,467354,30,6,0.1587
SWEDEN - MOBILE - HI3G,467352,30,6,0.1587
SWEDEN - MOBILE - HI3G,467617,30,6,0.1587
SWEDEN - MOBILE - HI3G,467619,30,6,0.1587
SWEDEN - MOBILE - HI3G,467351,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467347,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467653,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467654,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467666,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467639,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467651,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467636,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467321,30,6,0.1559
SWEDEN - MOBILE - OTHER CARRIERS,467348,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467345,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467011,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,46701795,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,46701794,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,4676721,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,4676720,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467388,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467638,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467328,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467010,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467013,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467012,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467329,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467327,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467675,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,4676696,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467672675,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467657,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,46675,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,4676697,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,46676,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,4676699,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,4676695,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467615,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467674,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467672693,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467672692,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467650,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467301,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,46731,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467673,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,46701792,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,46701793,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467346,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467386,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467652,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467635,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,46701790,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467637,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467322,30,6,0.1559
SWEDEN - MOBILE - OTHER CARRIERS,467672691,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467019,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467672674,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467672690,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467672694,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467672671,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467018,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,46764,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,4676698,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467015,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,46701796,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467672672,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,467349,30,6,0.1587
SWEDEN - MOBILE - OTHER CARRIERS,46701791,30,6,0.1587
SWEDEN - MOBILE - TELE2,467658,30,6,0.1587
SWEDEN - MOBILE - TELE2,467671,30,6,0.1587
SWEDEN - MOBILE - TELE2,46707,30,6,0.1559
SWEDEN - MOBILE - TELE2,46739,30,6,0.1587
SWEDEN - MOBILE - TELE2,467359,30,6,0.1559
SWEDEN - MOBILE - TELE2,46704,30,6,0.1559
SWEDEN - MOBILE - TELE2,46737,30,6,0.1559
SWEDEN - MOBILE - TELE2,467357,30,6,0.1559
SWEDEN - MOBILE - TELE2,467355,30,6,0.1559
SWEDEN - MOBILE - TELE2,467387,30,6,0.1587
SWEDEN - MOBILE - TELE2,467389,30,6,0.1587
SWEDEN - MOBILE - TELE2,467356,30,6,0.1559
SWEDEN - MOBILE - TELE2,467659,30,6,0.1587
SWEDEN - MOBILE - TELE2,467672673,30,6,0.1587
SWEDEN - MOBILE - TELE2,46762,30,6,0.1559
SWEDEN - MOBILE - TELE2,46252,30,6,0.1021
SWEDEN - MOBILE - TELE2,467016,30,6,0.1587
SWEDEN - MOBILE - TELE2,467670,30,6,0.1587
SWEDEN - MOBILE - TELE2,467656,30,6,0.1587
SWEDEN - MOBILE - TELE2,467655,30,6,0.1587
SWEDEN - MOBILE - TELE2,467358,30,6,0.1559
SWEDEN - MOBILE - TELE2,46736,30,6,0.1559
SWEDEN - MOBILE - TELE2,467665,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467343,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467323,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467385,30,6,0.1587
SWEDEN - MOBILE - TELENOR,46733,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467663,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467688,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467685,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467324,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467014,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467342,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467326,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467320,30,6,0.1587
SWEDEN - MOBILE - TELENOR,46709,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467687,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467689,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467664,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467662,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467661,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467686,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467660,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467341,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467340,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467344,30,6,0.1587
SWEDEN - MOBILE - TELENOR,46708,30,6,0.1587
SWEDEN - MOBILE - TELENOR,46674,30,6,0.1587
SWEDEN - MOBILE - TELENOR,467325,30,6,0.1587
SWEDEN - MOBILE - TELIA,467300,30,6,0.1587
SWEDEN - MOBILE - TELIA,467305,30,6,0.1587
SWEDEN - MOBILE - TELIA,467308,30,6,0.1587
SWEDEN - MOBILE - TELIA,467302,30,6,0.1587
SWEDEN - MOBILE - TELIA,467676,30,6,0.1587
SWEDEN - MOBILE - TELIA,467684,30,6,0.1587
SWEDEN - MOBILE - TELIA,467681,30,6,0.1587
SWEDEN - MOBILE - TELIA,467382,30,6,0.1587
SWEDEN - MOBILE - TELIA,46106,30,6,0.1587
SWEDEN - MOBILE - TELIA,467680,30,6,0.1587
SWEDEN - MOBILE - TELIA,46705,30,6,0.1587
SWEDEN - MOBILE - TELIA,46519,30,6,0.1587
SWEDEN - MOBILE - TELIA,467682,30,6,0.1587
SWEDEN - MOBILE - TELIA,467613,30,6,0.1587
SWEDEN - MOBILE - TELIA,467384,30,6,0.1587
SWEDEN - MOBILE - TELIA,46103,30,6,0.1587
SWEDEN - MOBILE - TELIA,46703,30,6,0.1587
SWEDEN - MOBILE - TELIA,46702,30,6,0.1587
SWEDEN - MOBILE - TELIA,46102,30,6,0.1587
SWEDEN - MOBILE - TELIA,467610,30,6,0.1587
SWEDEN - MOBILE - TELIA,46673,30,6,0.1587
SWEDEN - MOBILE - TELIA,467611,30,6,0.1587
SWEDEN - MOBILE - TELIA,467380,30,6,0.1587
SWEDEN - MOBILE - TELIA,46518,30,6,0.1587
SWEDEN - MOBILE - TELIA,467614,30,6,0.1587
SWEDEN - MOBILE - TELIA,467612,30,6,0.1587
SWEDEN - MOBILE - TELIA,467677,30,6,0.1587
SWEDEN - MOBILE - TELIA,467306,30,6,0.1587
SWEDEN - MOBILE - TELIA,467304,30,6,0.1587
SWEDEN - MOBILE - TELIA,467307,30,6,0.1587
SWEDEN - MOBILE - TELIA,467309,30,6,0.1587
SWEDEN - MOBILE - TELIA,467381,30,6,0.1587
SWEDEN - MOBILE - TELIA,467678,30,6,0.1587
SWEDEN - MOBILE - TELIA,467303,30,6,0.1587
SWEDEN - MOBILE - TELIA,467383,30,6,0.1587
